program_id	position	AF35_gene	matched_gene	distance	pool_rank	sampling_step	master_seed
RANDOM_0011	6	FYN	TSN	0.32192320972395905	170	5	20260908
RANDOM_0011	7	ZAP70	ALOX5	0.5008470688511275	170	19	20260908
RANDOM_0011	8	LAT	AC016582.3	0.7652046739681699	88	30	20260908
RANDOM_0011	9	LCP2	ITGA4	0.5447304149109954	149	35	20260908
RANDOM_0011	10	TRAT1	NANOGP5	0.4534047764443462	200	6	20260908
RANDOM_0011	11	NFKB1	ERCC6	0.24728151055837	86	8	20260908
RANDOM_0011	12	REL	FAAP20	0.2817995417856675	112	14	20260908
RANDOM_0011	13	RELA	IMMT	0.35983367914569203	112	21	20260908
RANDOM_0011	14	NFKBIA	WWP1	0.5702336672200118	133	22	20260908
RANDOM_0011	15	TNFAIP3	PSD4	0.35791811701009335	47	34	20260908
RANDOM_0011	16	STAT1	ST6GAL1	0.5470796555113608	28	33	20260908
RANDOM_0011	17	IRF1	USP30	0.5175547935499172	112	28	20260908
RANDOM_0011	18	IFIT1	ZSWIM5	0.340983969653866	70	32	20260908
RANDOM_0011	19	IFIT2	EFNB1	0.13297068534364404	3	11	20260908
RANDOM_0011	20	IFIT3	ZNF620	0.3876497925642069	191	13	20260908
RANDOM_0011	21	ISG15	CCDC68	0.36809037399758904	38	16	20260908
RANDOM_0011	22	MX1	ZDHHC2	0.6154418195454151	171	17	20260908
RANDOM_0011	23	OAS1	LACTB2	0.5218139101915539	172	3	20260908
RANDOM_0011	24	CXCL9	MUC20P1	1.0367302372237266	119	10	20260908
RANDOM_0011	25	CXCL10	PCDHB5	1.2419583561947933	155	24	20260908
RANDOM_0011	26	IFNG	TMEM191B	0.411333694909805	45	31	20260908
RANDOM_0011	27	TNF	PRRT2	0.7111897951623243	181	9	20260908
RANDOM_0011	28	CCL5	ATP6V0E2	0.8236332350115656	133	12	20260908
RANDOM_0011	29	NKG7	CNTN4	0.23345733142049951	10	25	20260908
RANDOM_0011	30	PRF1	GLIPR2	0.4002823173957306	87	15	20260908
RANDOM_0011	31	GZMB	CDC25A	0.6641596860674144	125	29	20260908
RANDOM_0011	32	PDCD1	NTF3	0.3946585419089333	128	27	20260908
RANDOM_0011	33	LAG3	SMOX	0.36183211075877475	47	26	20260908
RANDOM_0011	34	TIGIT	EMC3-AS1	0.4417212346877571	52	7	20260908
RANDOM_0011	35	TOX	GNAZ	0.5712761488877105	62	2	20260908
RANDOM_0012	1	CD3D	CTH	0.7823682958208609	64	11	20260908
RANDOM_0012	2	CD3E	RUNDC3B	0.6032207738565073	167	16	20260908
RANDOM_0012	3	CD3G	MBOAT2	0.5186889367230857	39	2	20260908
RANDOM_0012	4	CD247	CD83	0.3255495146455773	72	17	20260908
RANDOM_0012	5	LCK	SALL2	0.47650742321941525	151	26	20260908
RANDOM_0012	6	FYN	ARSB	0.25356908617741736	73	18	20260908
RANDOM_0012	7	ZAP70	KCNJ8	0.3740819311467214	63	20	20260908
RANDOM_0012	8	LAT	GOLGA2P7	0.5501498050134228	19	14	20260908
RANDOM_0012	9	LCP2	CAPN5	0.4942766544278413	97	8	20260908
RANDOM_0012	10	TRAT1	AL592114.1	0.3392703621195911	69	5	20260908
RANDOM_0012	11	NFKB1	DRAP1	0.31744978982173	198	19	20260908
RANDOM_0012	12	REL	ZNF263	0.11560437621666798	5	10	20260908
RANDOM_0012	13	RELA	BAZ1B	0.39594129297057407	162	12	20260908
RANDOM_0012	14	NFKBIA	GRINA	0.48820760564526866	74	24	20260908
RANDOM_0012	15	TNFAIP3	PARD3B	0.47601709755281457	145	32	20260908
RANDOM_0012	16	STAT1	SYNPO	0.945333199281198	150	1	20260908
RANDOM_0012	17	IRF1	MPP1	0.562384799975184	161	3	20260908
RANDOM_0012	18	IFIT1	FGD3	0.33020844963959234	61	9	20260908
RANDOM_0012	19	IFIT2	S1PR1	0.24069933052450182	27	7	20260908
RANDOM_0012	20	IFIT3	SLC25A43	0.2060099710981078	26	35	20260908
RANDOM_0012	21	ISG15	ZNF28	0.45398717847309	84	13	20260908
RANDOM_0012	22	MX1	KYNU	0.578552456470444	141	6	20260908
RANDOM_0012	23	OAS1	GRTP1	0.40317647693469044	52	34	20260908
RANDOM_0012	24	CXCL9	GULP1	1.1140098111996395	147	28	20260908
RANDOM_0012	25	CXCL10	RAB34	1.2681750141613553	173	31	20260908
RANDOM_0012	26	IFNG	EEF1A1P14	0.5328291942430952	138	22	20260908
RANDOM_0012	27	TNF	BRINP1	0.48725250144798593	29	23	20260908
RANDOM_0012	28	CCL5	SLC6A6	0.8391415489620869	144	30	20260908
RANDOM_0012	29	NKG7	LAYN	0.4542534429950931	112	4	20260908
RANDOM_0012	30	PRF1	CPNE5	0.4083184982221559	99	25	20260908
RANDOM_0012	31	GZMB	SLAIN1	0.6179603592208939	89	29	20260908
RANDOM_0012	32	PDCD1	MAB21L3	0.4127632828004612	153	15	20260908
RANDOM_0012	33	LAG3	BHLHA15	0.42733811479001566	105	21	20260908
RANDOM_0012	34	TIGIT	ZNF681	0.5820433368079271	145	33	20260908
RANDOM_0012	35	TOX	KCNQ3	0.8012742400104654	198	27	20260908
RANDOM_0013	1	CD3D	HIST2H2AB	0.32568090459222393	3	28	20260908
RANDOM_0013	2	CD3E	PLA2G7	0.5607997279284449	131	12	20260908
RANDOM_0013	3	CD3G	LGALS2	0.6377379411069181	88	9	20260908
RANDOM_0013	4	CD247	SPATA6L	0.22515749199465168	19	27	20260908
RANDOM_0013	5	LCK	MMP19	0.3952201355443708	81	4	20260908
RANDOM_0013	6	FYN	UCK1	0.24197827729822974	63	19	20260908
RANDOM_0013	7	ZAP70	TRIM47	0.451955013554233	128	22	20260908
RANDOM_0013	8	LAT	AC005726.1	0.6891097304558786	50	7	20260908
RANDOM_0013	9	LCP2	DNAH14	0.2370688771244492	7	17	20260908
RANDOM_0013	10	TRAT1	AC108693.1	0.4468571486015011	192	13	20260908
RANDOM_0013	11	NFKB1	GOLGA1	0.22662496592569073	67	14	20260908
RANDOM_0013	12	REL	B3GAT3	0.30399465712947443	146	29	20260908
RANDOM_0013	13	RELA	FBH1	0.3172406079265924	69	33	20260908
RANDOM_0013	14	NFKBIA	IMPDH2	0.5168891617470143	91	25	20260908
RANDOM_0013	15	TNFAIP3	SPAG5	0.5034183849592891	170	30	20260908
RANDOM_0013	16	STAT1	SOD1	0.8727498115388544	118	31	20260908
RANDOM_0013	17	IRF1	DPY19L1	0.5454238748061778	142	20	20260908
RANDOM_0013	18	IFIT1	ABCA4	0.3261396526392107	57	5	20260908
RANDOM_0013	19	IFIT2	SMARCD3	0.40380736775568393	185	21	20260908
RANDOM_0013	20	IFIT3	FHL3	0.3074765692282761	91	15	20260908
RANDOM_0013	21	ISG15	ZDHHC13	0.3856004751641001	47	11	20260908
RANDOM_0013	22	MX1	UNC13D	0.4871038043702968	68	18	20260908
RANDOM_0013	23	OAS1	WASH3P	0.41909092485785915	66	6	20260908
RANDOM_0013	24	CXCL9	MFSD2A	0.9198738398247182	85	8	20260908
RANDOM_0013	25	CXCL10	NPIPA5	1.002330940885373	62	23	20260908
RANDOM_0013	26	IFNG	AC140479.2	0.45854278428688716	63	32	20260908
RANDOM_0013	27	TNF	SFRP1	0.5851116190176312	71	24	20260908
RANDOM_0013	28	CCL5	VSIG4	0.8261229874237637	134	2	20260908
RANDOM_0013	29	NKG7	GINS1	0.5406015370635605	189	35	20260908
RANDOM_0013	30	PRF1	ZNF418	0.23059113210345325	11	10	20260908
RANDOM_0013	31	GZMB	CD27	0.7347309580510237	167	3	20260908
RANDOM_0013	32	PDCD1	SIGLEC15	0.34133629603431515	74	34	20260908
RANDOM_0013	33	LAG3	CCSER1	0.370596932781258	52	16	20260908
RANDOM_0013	34	TIGIT	TMEM156	0.24090032977370593	3	26	20260908
RANDOM_0013	35	TOX	KCNH2	0.7235271948724668	130	1	20260908
RANDOM_0014	1	CD3D	TRIM16	0.1558678597004891	1	22	20260908
RANDOM_0014	2	CD3E	IFI44L	0.6076553834097165	172	23	20260908
RANDOM_0014	3	CD3G	BATF	0.6064466785017764	76	15	20260908
RANDOM_0014	4	CD247	NPDC1	0.3387468144559774	82	4	20260908
RANDOM_0014	5	LCK	TREH	0.3329631914059116	42	1	20260908
RANDOM_0014	6	FYN	INO80E	0.2989425999431292	134	3	20260908
RANDOM_0014	7	ZAP70	CCDC9B	0.47704950190069123	146	21	20260908
RANDOM_0014	8	LAT	MSL3P1	0.9183202952807606	180	18	20260908
RANDOM_0014	9	LCP2	CUEDC1	0.5871915112811046	198	5	20260908
RANDOM_0014	10	TRAT1	AL391822.1	0.2825822820869205	31	16	20260908
RANDOM_0014	11	NFKB1	TBRG1	0.3052718109623512	179	33	20260908
RANDOM_0014	12	REL	TDRD3	0.23405791725744712	51	32	20260908
RANDOM_0014	13	RELA	BSDC1	0.33247571092207573	82	28	20260908
RANDOM_0014	14	NFKBIA	MIA3	0.4661580482264448	56	17	20260908
RANDOM_0014	15	TNFAIP3	MMUT	0.3922563746757783	78	10	20260908
RANDOM_0014	16	STAT1	NDUFB9	0.9425558107997154	147	20	20260908
RANDOM_0014	17	IRF1	RNASEH2B	0.5150259950951501	109	27	20260908
RANDOM_0014	18	IFIT1	SYNE4	0.4764450502723391	200	19	20260908
RANDOM_0014	19	IFIT2	GIMAP2	0.3883953796126312	159	30	20260908
RANDOM_0014	20	IFIT3	CDYL2	0.3319089335028782	112	9	20260908
RANDOM_0014	21	ISG15	CLDN15	0.5482354845433345	173	31	20260908
RANDOM_0014	22	MX1	TACC3	0.6132554805052542	169	14	20260908
RANDOM_0014	23	OAS1	TRPS1	0.5258218190925514	180	34	20260908
RANDOM_0014	24	CXCL9	CFTR	0.6098749550571814	20	6	20260908
RANDOM_0014	25	CXCL10	BBOX1	1.1663001089273344	115	24	20260908
RANDOM_0014	26	IFNG	AC011933.1	0.5753370690475316	190	8	20260908
RANDOM_0014	27	TNF	EFS	0.4177533116266135	14	13	20260908
RANDOM_0014	28	CCL5	FHIT	0.7827140664356286	110	2	20260908
RANDOM_0014	29	NKG7	SIGLEC10	0.5004853795956831	144	12	20260908
RANDOM_0014	30	PRF1	ARHGEF16	0.33750168359980004	47	25	20260908
RANDOM_0014	31	GZMB	EYA4	0.7031033131721522	151	7	20260908
RANDOM_0014	32	PDCD1	NPAS3	0.4016706320719393	133	29	20260908
RANDOM_0014	33	LAG3	ADRB2	0.5050427289252786	180	11	20260908
RANDOM_0014	34	TIGIT	PLA2G4A	0.5642037029623048	126	26	20260908
RANDOM_0014	35	TOX	KCNB1	0.322868493753709	13	35	20260908
RANDOM_0015	1	CD3D	LAD1	0.8807496267390023	112	15	20260908
RANDOM_0015	2	CD3E	WDHD1	0.4037287407423806	45	7	20260908
RANDOM_0015	3	CD3G	MFAP5	0.6909729429803629	120	19	20260908
RANDOM_0015	4	CD247	SPC24	0.28483995539719337	34	25	20260908
RANDOM_0015	5	LCK	HES4	0.2710131560131827	20	6	20260908
RANDOM_0015	6	FYN	CNP	0.3004674659289279	139	9	20260908
RANDOM_0015	7	ZAP70	MTMR11	0.4570498451970792	132	27	20260908
RANDOM_0015	8	LAT	AC093591.3	0.8331153659941375	123	5	20260908
RANDOM_0015	9	LCP2	RASGEF1B	0.5562487422050175	165	8	20260908
RANDOM_0015	10	TRAT1	BVES	0.2733525870528554	26	18	20260908
RANDOM_0015	11	NFKB1	ZNF460	0.29739182169520434	158	10	20260908
RANDOM_0015	12	REL	SLC27A4	0.29982728170836476	139	2	20260908
RANDOM_0015	13	RELA	AP1B1	0.32848268681920934	80	12	20260908
RANDOM_0015	14	NFKBIA	SEC61A1	0.5833227872412082	146	20	20260908
RANDOM_0015	15	TNFAIP3	ZEB2	0.45306919281345237	123	30	20260908
RANDOM_0015	16	STAT1	ACAA1	0.9455674276977525	151	23	20260908
RANDOM_0015	17	IRF1	CCDC117	0.5850830875253885	193	3	20260908
RANDOM_0015	18	IFIT1	ANGPTL1	0.3782161733715498	98	22	20260908
RANDOM_0015	19	IFIT2	SAMD9	0.3851351959342782	155	1	20260908
RANDOM_0015	20	IFIT3	MAFK	0.27347528693861367	62	28	20260908
RANDOM_0015	21	ISG15	CYBRD1	0.47909383994908844	109	14	20260908
RANDOM_0015	22	MX1	BST2	0.5617125737628096	125	33	20260908
RANDOM_0015	23	OAS1	FUOM	0.36242214045107635	34	26	20260908
RANDOM_0015	24	CXCL9	TRHDE	1.2157775854788009	193	35	20260908
RANDOM_0015	25	CXCL10	ZNF208	1.0542270738218043	73	21	20260908
RANDOM_0015	26	IFNG	SLC25A21	0.41539652815121614	48	13	20260908
RANDOM_0015	27	TNF	GATA1	0.7221707460822044	196	24	20260908
RANDOM_0015	28	CCL5	SELENOM	0.5276011776016196	22	31	20260908
RANDOM_0015	29	NKG7	PCDHB16	0.42891969999179486	89	17	20260908
RANDOM_0015	30	PRF1	CD72	0.4535775485749238	154	4	20260908
RANDOM_0015	31	GZMB	ST6GALNAC2	0.6801773257655794	137	11	20260908
RANDOM_0015	32	PDCD1	HS3ST2	0.4071281888126902	148	32	20260908
RANDOM_0015	33	LAG3	FOXP3	0.3278317392064232	26	29	20260908
RANDOM_0015	34	TIGIT	VSIG2	0.29534408040042986	12	16	20260908
RANDOM_0015	35	TOX	KANK4	0.5038927412050296	40	34	20260908
RANDOM_0016	1	CD3D	LRRC37A4P	1.025560909609716	195	9	20260908
RANDOM_0016	2	CD3E	CDKN2C	0.5142475130341256	102	24	20260908
RANDOM_0016	3	CD3G	LXN	0.756274093071273	172	35	20260908
RANDOM_0016	4	CD247	PPP4R1L	0.38457375532966864	121	13	20260908
RANDOM_0016	5	LCK	MNS1	0.5028440480718052	185	10	20260908
RANDOM_0016	6	FYN	SLC25A22	0.10320056562109202	3	26	20260908
RANDOM_0016	7	ZAP70	SHH	0.24444717765328597	7	21	20260908
RANDOM_0016	8	LAT	TSSK3	0.46777454599021145	10	34	20260908
RANDOM_0016	9	LCP2	SLC25A15	0.4983543449456664	104	20	20260908
RANDOM_0016	10	TRAT1	AC115223.1	0.3750208432436243	101	7	20260908
RANDOM_0016	11	NFKB1	BANP	0.2836520213045394	132	3	20260908
RANDOM_0016	12	REL	MKRN2	0.3019382063841535	144	14	20260908
RANDOM_0016	13	RELA	DDX24	0.34861783071876346	97	15	20260908
RANDOM_0016	14	NFKBIA	CAST	0.5678266537778335	130	6	20260908
RANDOM_0016	15	TNFAIP3	MYO1F	0.23473133854750206	10	22	20260908
RANDOM_0016	16	STAT1	EIF3E	0.4191384302743853	10	28	20260908
RANDOM_0016	17	IRF1	SLC7A6	0.5242173581437538	118	16	20260908
RANDOM_0016	18	IFIT1	UBASH3B	0.2376093800106971	13	19	20260908
RANDOM_0016	19	IFIT2	ANGPTL2	0.3823299782126969	154	29	20260908
RANDOM_0016	20	IFIT3	CDKL1	0.28965124285377647	75	11	20260908
RANDOM_0016	21	ISG15	LPCAT2	0.551318946024991	177	18	20260908
RANDOM_0016	22	MX1	DNAH14	0.4421406443396348	47	17	20260908
RANDOM_0016	23	OAS1	GLO1	0.5281618586098417	185	5	20260908
RANDOM_0016	24	CXCL9	USH1C	0.3329156963911704	1	32	20260908
RANDOM_0016	25	CXCL10	PRSS3	1.0962637682431844	86	31	20260908
RANDOM_0016	26	IFNG	TBC1D29P	0.5083181678299997	116	12	20260908
RANDOM_0016	27	TNF	GATA1	0.7221707460822044	196	33	20260908
RANDOM_0016	28	CCL5	RGS2	0.4619420777535892	12	4	20260908
RANDOM_0016	29	NKG7	YPEL1	0.3964053385706734	62	23	20260908
RANDOM_0016	30	PRF1	FCMR	0.33579879288195896	46	25	20260908
RANDOM_0016	31	GZMB	CCL8	0.6732051814243595	132	30	20260908
RANDOM_0016	32	PDCD1	AP000769.1	0.42028381966872885	159	8	20260908
RANDOM_0016	33	LAG3	ZNF382	0.5058058788727567	182	27	20260908
RANDOM_0016	34	TIGIT	ZNF714	0.5491071054878425	115	2	20260908
RANDOM_0016	35	TOX	FBXO2	0.4651461828021124	33	1	20260908
RANDOM_0017	1	CD3D	MPZL2	0.9469268123959131	144	32	20260908
RANDOM_0017	2	CD3E	ADHFE1	0.6142802909440734	178	6	20260908
RANDOM_0017	3	CD3G	PRICKLE1	0.7000878719640935	132	12	20260908
RANDOM_0017	4	CD247	KCNJ2	0.20219157679390268	11	5	20260908
RANDOM_0017	5	LCK	SLIT2	0.4685947427391018	142	33	20260908
RANDOM_0017	6	FYN	CHMP1A	0.2952998301877772	128	31	20260908
RANDOM_0017	7	ZAP70	ST6GALNAC4	0.42827379219815215	96	26	20260908
RANDOM_0017	8	LAT	ARHGEF10	0.8573368302944873	139	16	20260908
RANDOM_0017	9	LCP2	TMEM37	0.40708584768970224	50	30	20260908
RANDOM_0017	10	TRAT1	AC098934.2	0.3025613575442205	45	22	20260908
RANDOM_0017	11	NFKB1	SDAD1	0.3089498104456747	190	9	20260908
RANDOM_0017	12	REL	FAF2	0.31692060551271106	160	2	20260908
RANDOM_0017	13	RELA	SECISBP2	0.40474264025425893	172	17	20260908
RANDOM_0017	14	NFKBIA	TRIOBP	0.613303973868989	187	10	20260908
RANDOM_0017	15	TNFAIP3	DLAT	0.42728162953163934	103	34	20260908
RANDOM_0017	16	STAT1	HSPA4	0.9368286186439945	143	11	20260908
RANDOM_0017	17	IRF1	CCDC159	0.5842589742551937	190	27	20260908
RANDOM_0017	18	IFIT1	THEMIS2	0.3061718766254331	49	28	20260908
RANDOM_0017	19	IFIT2	UPP1	0.3210366454713353	77	3	20260908
RANDOM_0017	20	IFIT3	RTN4R	0.3556937730405735	147	7	20260908
RANDOM_0017	21	ISG15	CCDC68	0.36809037399758904	38	24	20260908
RANDOM_0017	22	MX1	CLDN15	0.374371080198169	27	15	20260908
RANDOM_0017	23	OAS1	FAHD2A	0.4616477194148279	101	29	20260908
RANDOM_0017	24	CXCL9	ACSM1	1.0625763157171397	127	21	20260908
RANDOM_0017	25	CXCL10	POF1B	0.9267743150478315	39	19	20260908
RANDOM_0017	26	IFNG	AL450998.1	0.5431486286755887	148	18	20260908
RANDOM_0017	27	TNF	GRIN3A	0.6134951204160725	89	4	20260908
RANDOM_0017	28	CCL5	LOX	0.44841000457027086	11	8	20260908
RANDOM_0017	29	NKG7	NAALADL2	0.37738639412054614	51	13	20260908
RANDOM_0017	30	PRF1	FUT2	0.4702521324307543	178	25	20260908
RANDOM_0017	31	GZMB	RSPO3	0.6920269279098229	143	1	20260908
RANDOM_0017	32	PDCD1	ALKAL2	0.403003982592404	142	14	20260908
RANDOM_0017	33	LAG3	C3orf67	0.3493221125956096	34	23	20260908
RANDOM_0017	34	TIGIT	B3GALNT1	0.4742170529475917	66	35	20260908
RANDOM_0017	35	TOX	SRD5A2	0.5386322367441526	56	20	20260908
RANDOM_0018	1	CD3D	VSNL1	0.767170165917432	62	19	20260908
RANDOM_0018	2	CD3E	NR0B2	0.5897852358628309	148	4	20260908
RANDOM_0018	3	CD3G	RDH5	0.5288357279256508	46	5	20260908
RANDOM_0018	4	CD247	CACNB3	0.3505647731097966	93	2	20260908
RANDOM_0018	5	LCK	SALL2	0.47650742321941525	151	15	20260908
RANDOM_0018	6	FYN	TFCP2	0.19422635085613485	24	9	20260908
RANDOM_0018	7	ZAP70	PLAT	0.39029533859961685	70	34	20260908
RANDOM_0018	8	LAT	GCOM1	0.712056526260962	62	21	20260908
RANDOM_0018	9	LCP2	PXDN	0.5425263893452921	143	31	20260908
RANDOM_0018	10	TRAT1	UQCRBP1	0.26698794880846216	24	10	20260908
RANDOM_0018	11	NFKB1	OTUD4	0.20628836936435985	47	35	20260908
RANDOM_0018	12	REL	RNF6	0.3044481947571298	147	33	20260908
RANDOM_0018	13	RELA	TXNDC11	0.3405375469070481	87	11	20260908
RANDOM_0018	14	NFKBIA	SF3A1	0.28691357846993554	4	29	20260908
RANDOM_0018	15	TNFAIP3	ASPSCR1	0.528941939712501	200	14	20260908
RANDOM_0018	16	STAT1	TACC1	0.9312391674998197	141	7	20260908
RANDOM_0018	17	IRF1	RCN2	0.45475252111271436	68	3	20260908
RANDOM_0018	18	IFIT1	CCDC149	0.20625411651041864	8	23	20260908
RANDOM_0018	19	IFIT2	PELI1	0.324336030434237	78	8	20260908
RANDOM_0018	20	IFIT3	ZNF678	0.3188540549989476	100	27	20260908
RANDOM_0018	21	ISG15	MPP7	0.4708796116443143	100	20	20260908
RANDOM_0018	22	MX1	PLEKHA2	0.6003378290362562	158	16	20260908
RANDOM_0018	23	OAS1	SPATS2	0.44363053078342346	90	6	20260908
RANDOM_0018	24	CXCL9	DSG1	0.7288219035424592	46	30	20260908
RANDOM_0018	25	CXCL10	APOC1P1	0.7626454708955557	18	25	20260908
RANDOM_0018	26	IFNG	AC096533.1	0.580575561475306	199	32	20260908
RANDOM_0018	27	TNF	EIF5AL1	0.6677537306462635	137	28	20260908
RANDOM_0018	28	CCL5	H2AFY2	0.8623383620804428	167	13	20260908
RANDOM_0018	29	NKG7	PCDHB12	0.4264759639606547	85	22	20260908
RANDOM_0018	30	PRF1	CPNE5	0.4083184982221559	99	1	20260908
RANDOM_0018	31	GZMB	CA1	0.7022249972484181	149	12	20260908
RANDOM_0018	32	PDCD1	ENAM	0.20612372947978963	15	26	20260908
RANDOM_0018	33	LAG3	CD5	0.378110606088639	58	18	20260908
RANDOM_0018	34	TIGIT	RNF165	0.5423568812340115	111	17	20260908
RANDOM_0018	35	TOX	SCIN	0.7227569793013742	129	24	20260908
RANDOM_0019	1	CD3D	PKD1P5	0.8961666367538332	124	16	20260908
RANDOM_0019	2	CD3E	FAAH2	0.43069833802005353	51	8	20260908
RANDOM_0019	3	CD3G	PRELID2	0.7000435353871515	131	10	20260908
RANDOM_0019	4	CD247	TRAIP	0.25507599096277883	29	20	20260908
RANDOM_0019	5	LCK	LOXL1	0.3756965169614111	62	4	20260908
RANDOM_0019	6	FYN	C5orf15	0.3027337535627585	144	3	20260908
RANDOM_0019	7	ZAP70	LCN12	0.28315722839952584	18	34	20260908
RANDOM_0019	8	LAT	EXOSC3P1	0.8546448163926114	137	30	20260908
RANDOM_0019	9	LCP2	ARAP2	0.5573687895075016	166	13	20260908
RANDOM_0019	10	TRAT1	NECAB1	0.4466643098339	191	15	20260908
RANDOM_0019	11	NFKB1	CLTB	0.3051556225892327	177	32	20260908
RANDOM_0019	12	REL	REXO4	0.31948472469602224	166	9	20260908
RANDOM_0019	13	RELA	PRKD2	0.39033092741051095	152	12	20260908
RANDOM_0019	14	NFKBIA	TMBIM1	0.6087521228614375	179	28	20260908
RANDOM_0019	15	TNFAIP3	CRIM1	0.4193952113960248	96	1	20260908
RANDOM_0019	16	STAT1	SLC29A1	0.7034451401473145	63	23	20260908
RANDOM_0019	17	IRF1	STAP2	0.5611508099774168	158	35	20260908
RANDOM_0019	18	IFIT1	ABLIM2	0.4004334734632867	116	22	20260908
RANDOM_0019	19	IFIT2	NUDT14	0.32991723235882664	85	7	20260908
RANDOM_0019	20	IFIT3	CCDC7	0.37807802709078275	175	19	20260908
RANDOM_0019	21	ISG15	TYMS	0.3752732931317532	44	2	20260908
RANDOM_0019	22	MX1	ZDHHC2	0.6154418195454151	171	33	20260908
RANDOM_0019	23	OAS1	STXBP5	0.4819704772348357	122	6	20260908
RANDOM_0019	24	CXCL9	ITIH5	1.0930885162956723	139	11	20260908
RANDOM_0019	25	CXCL10	HIST1H2BH	0.9125308831794497	36	5	20260908
RANDOM_0019	26	IFNG	MMP23A	0.4760102825013487	82	29	20260908
RANDOM_0019	27	TNF	SNPH	0.6692039128780326	138	17	20260908
RANDOM_0019	28	CCL5	CRIP3	0.721078326765931	81	24	20260908
RANDOM_0019	29	NKG7	CTAGE3P	0.4607395966877007	113	25	20260908
RANDOM_0019	30	PRF1	ATP1B2	0.43477854250266346	129	14	20260908
RANDOM_0019	31	GZMB	EYA4	0.7031033131721522	151	26	20260908
RANDOM_0019	32	PDCD1	TRPC6	0.39333296486255714	127	18	20260908
RANDOM_0019	33	LAG3	PCDHGA3	0.4961139747237533	166	27	20260908
RANDOM_0019	34	TIGIT	AKR1E2	0.40755008938221154	38	31	20260908
RANDOM_0019	35	TOX	PALM3	0.6672930084348755	100	21	20260908
RANDOM_0020	1	CD3D	PLBD1	0.8212377707679213	81	21	20260908
RANDOM_0020	2	CD3E	PARPBP	0.6336048252553967	193	28	20260908
RANDOM_0020	3	CD3G	CCDC68	0.7153819882960543	142	30	20260908
RANDOM_0020	4	CD247	NUTM2A	0.3280810535010633	74	32	20260908
RANDOM_0020	5	LCK	GDPD4	0.48316557337468286	159	4	20260908
RANDOM_0020	6	FYN	ANAPC11	0.077840145195389	1	24	20260908
RANDOM_0020	7	ZAP70	GPAT3	0.46112767393476684	135	35	20260908
RANDOM_0020	8	LAT	AC108471.1	0.6948792576920487	52	11	20260908
RANDOM_0020	9	LCP2	CYP4V2	0.449727421654944	72	25	20260908
RANDOM_0020	10	TRAT1	CELF6	0.4199047831102594	148	20	20260908
RANDOM_0020	11	NFKB1	GMPPA	0.19648577940169498	39	26	20260908
RANDOM_0020	12	REL	DHX57	0.290414732607768	124	8	20260908
RANDOM_0020	13	RELA	CHD1	0.27883625655628214	43	17	20260908
RANDOM_0020	14	NFKBIA	MDM2	0.5905527129259965	154	15	20260908
RANDOM_0020	15	TNFAIP3	CAPN5	0.3609635849610124	52	23	20260908
RANDOM_0020	16	STAT1	TMEM176B	0.8516425162567097	110	5	20260908
RANDOM_0020	17	IRF1	PSMG1	0.5011581588271328	97	27	20260908
RANDOM_0020	18	IFIT1	FAM161A	0.45738853245705524	180	22	20260908
RANDOM_0020	19	IFIT2	NFKBIE	0.39330837390491996	168	29	20260908
RANDOM_0020	20	IFIT3	MTHFD2L	0.3445350365970698	132	31	20260908
RANDOM_0020	21	ISG15	NR0B2	0.39659666304977237	52	14	20260908
RANDOM_0020	22	MX1	CBR1	0.6274684261969746	186	7	20260908
RANDOM_0020	23	OAS1	NECTIN3	0.14836308208702054	1	3	20260908
RANDOM_0020	24	CXCL9	SNCAIP	0.9937404941357673	108	12	20260908
RANDOM_0020	25	CXCL10	PLPPR1	1.2723491559870714	175	34	20260908
RANDOM_0020	26	IFNG	GOLGA8VP	0.49860464756770345	105	19	20260908
RANDOM_0020	27	TNF	TTLL9	0.6092560946940515	84	33	20260908
RANDOM_0020	28	CCL5	SPINT2	0.5622775181612325	29	16	20260908
RANDOM_0020	29	NKG7	ASPA	0.444254756716307	105	9	20260908
RANDOM_0020	30	PRF1	PRSS8	0.29140503518819183	29	13	20260908
RANDOM_0020	31	GZMB	HMGN2P15	0.6493545133649659	118	1	20260908
RANDOM_0020	32	PDCD1	NTF3	0.3946585419089333	128	10	20260908
RANDOM_0020	33	LAG3	ADGRG5	0.5112897814263264	189	6	20260908
RANDOM_0020	34	TIGIT	PRICKLE1	0.5209396635413232	93	18	20260908
RANDOM_0020	35	TOX	HSH2D	0.7539393633937161	166	2	20260908
RANDOM_0021	1	CD3D	ANXA10	0.8702863417691091	107	7	20260908
RANDOM_0021	2	CD3E	WLS	0.6234759082325458	183	28	20260908
RANDOM_0021	3	CD3G	PYCARD	0.6432637745336673	92	17	20260908
RANDOM_0021	4	CD247	CENPO	0.28771528929055196	35	19	20260908
RANDOM_0021	5	LCK	UBASH3B	0.4996234995200427	181	22	20260908
RANDOM_0021	6	FYN	PUM3	0.33053131156416876	185	3	20260908
RANDOM_0021	7	ZAP70	STAG3	0.49736536347963567	166	9	20260908
RANDOM_0021	8	LAT	ATP5MFP4	0.8340879054620782	126	18	20260908
RANDOM_0021	9	LCP2	SLC23A2	0.4166158914262232	55	11	20260908
RANDOM_0021	10	TRAT1	AC140479.2	0.3604503167460623	90	21	20260908
