HE_Annotation	response	x	y	raw_target_score	broad_immune_score	conditional_score	x_hires	y_hires	tissue_hires_scalef	coordinate_status	adjacent_section_status
NA	Nonresponder	1656	1300	0	0.431847528044767	-1.44310794308054	1104.0000552	866.66671	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1711	1543	0.195675133538951	0.254451814694951	0.960092191499207	1140.6667237	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1624	1506	0.205797540590209	0.547257492690739	-0.718839965505821	1082.6667208	1004.0000502	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1798	1655	0.150839169196542	0.274029671351149	-0.392362089623352	1198.6667266	1103.3333885	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1159	1488	0.185619601544561	0.287272667664505	0.0633986335314401	772.6667053	992.0000496	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1636	1674	0.323727066008695	0.480533734777503	1.07969430065847	1090.6667212	1116.0000558	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1332	1525	0.182859645114461	0.380730299866924	-0.41412865949451	888.0000444	1016.6667175	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1679	1599	0.168644261084727	0.462746790156595	-0.569455090746121	1119.3333893	1066.0000533	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1333	1750	0.229981380993195	0.28306474033628	0.647620366894299	888.6667111	1166.666725	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1852	1449	0.292415919498658	0.304191502435303	1.69176880207692	1234.6667284	966.0000483	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1472	1282	0	0	0.567318568922822	981.3333824	854.6667094	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1581	1506	0.432135340197181	1.1855939103944	-0.194417853807221	1054.0000527	1004.0000502	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1365	1731	0.174146747495978	0.548112785410496	-0.889752446785136	910.0000455	1154.0000577	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1419	1563	0.16555083768401	0.334721933533975	-0.260386064619052	946.0000473	1042.0000521	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1765	1374	0.178679070126312	0.456877824396051	-0.500589623467854	1176.6667255	916.0000458	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1483	1263	0	0	0.656778935781401	988.6667161	842.0000421	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	2699	2570	0	0	0.420114486976194	1799.3334233	1713.333419	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1495	1693	0.556219158571974	0.779813999862224	3.01428078383554	996.6667165	1128.6667231	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1711	1393	0.194957409599789	0.438257828251257	-0.357949352145887	1140.6667237	928.6667131	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1560	1618	0.161309530410575	0.187600907020329	0.291227123647437	1040.000052	1078.6667206	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1841	1580	0.193748218549108	0.247079670654798	0.306832490938717	1227.3333947	1053.333386	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1678	1337	0	0.390285489283434	-1.39279863813279	1118.6667226	891.3333779	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1170	1619	0.242512854911175	0.520329767758446	-0.138032483241645	780.000039	1079.3333873	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1517	1768	0.644677500111589	1.15781186707364	2.63191513635439	1011.3333839	1178.6667256	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1192	1432	0.206755277203833	0.275226604989974	0.40955621532447	794.6667064	954.6667144	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1776	1543	0.231019432728074	0.405030397313065	0.141573218497353	1184.0000592	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1603	1730	0.1275496199217	0.224890725157109	-0.498326595745447	1068.6667201	1153.333391	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1344	1656	0.103356428371859	0.560425503727623	-1.68837228203857	896.0000448	1104.0000552	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1246	1675	0.423952132339277	0.80937404740974	1.30776734829917	830.6667082	1116.6667225	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1787	1524	0.251745182984692	0.362903277816048	0.583545712331671	1191.3333929	1016.0000508	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1354	1450	0.246615342585117	0.367019988770705	0.523756264951307	902.6667118	966.666715	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1505	1300	0	0.366044880314916	-1.3840970984556	1003.3333835	866.66671	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1733	1505	0.240197479818101	0.362309850343683	0.608949311039364	1155.3333911	1003.3333835	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1603	1393	0.373901315010193	0.942114680272203	0.00949117758950098	1068.6667201	928.6667131	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1743	1412	0.194243229816153	0.30303637813227	0.120378890093053	1162.0000581	941.3333804	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1430	1619	0.262478945781067	0.606158266079688	-0.241022709395253	953.333381	1079.3333873	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1592	1525	0.298187186836232	0.864188939811102	-0.782555793812605	1061.3333864	1016.6667175	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1548	1338	0.14471548984962	0.322534279466955	-0.269367027740775	1032.0000516	892.0000446	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1527	1450	0.439732336969955	0.878974610588909	1.27050684707115	1018.0000509	966.666715	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1646	1468	0.283739473113707	0.394213744537387	0.867346791055429	1097.3333882	978.6667156	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1755	1730	0.47432290759598	0.57730179564454	2.75931237265788	1170.0000585	1153.333391	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1321	1357	0.190169788136309	0	2.64623693145657	880.6667107	904.6667119	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1452	1656	0.22464293013625	0.856805657006963	-1.56201503842772	968.0000484	1104.0000552	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1430	1581	0.20420680182182	0.371905583859749	-0.070676742299384	953.333381	1054.0000527	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1798	1543	0.222728921382202	0.260173802814299	0.652146925398102	1198.6667266	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1440	1338	0.0808202040117573	0.565741428082301	-1.44007282923537	960.000048	892.0000446	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1570	1450	0.470733199798399	1.25100171387289	0.103034550519558	1046.666719	966.666715	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1398	1750	0.355599376971378	1.02994848217599	-0.540215321256595	932.0000466	1166.666725	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1397	1375	0.200541604533248	0.520477068664016	-0.52784783121349	931.3333799	916.6667125	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1538	1469	0.389255897339203	0.831106729399199	0.871520446622779	1025.3333846	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1300	1394	0.145261461015271	0.201127525318601	0.0749920748478698	866.66671	929.3333798	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1603	1581	0.233849201462714	0.416387857190004	0.158711386280785	1068.6667201	1054.0000527	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1192	1582	0.215155499647433	0.462775930227446	-0.327582170773225	794.6667064	1054.6667194	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1278	1469	0.184607079501405	0.356565706340398	-0.278840971596797	852.0000426	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1311	1638	0.0704868144001397	0.350743130219864	-0.999787028936348	874.0000437	1092.0000546	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	366	349	0	0	2.16483957736394	244.0000122	232.6666783	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1268	1713	0.217720914444215	0.712087180923342	-1.24757766233955	845.3333756	1142.0000571	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1668	1768	0.237171338154659	0.467557595894815	-0.0717454515307654	1112.0000556	1178.6667256	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1852	1524	0.240639184974839	0.333401214226851	0.578900869907996	1234.6667284	1016.0000508	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1786	1374	0.143383957746277	0.167281284037323	0.679937412820915	1190.6667262	916.0000458	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1809	1674	0.179498639968294	0.245402844954907	0.142260926066322	1206.0000603	1116.0000558	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1452	1768	0.625936325098336	1.51023257282654	0.929629970266804	968.0000484	1178.6667256	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1473	1469	0.40646593994378	0.955029375304271	0.46400773390125	982.0000491	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1376	1750	0.253744760303303	0.728728459385142	-0.686848375071302	917.3333792	1166.666725	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1441	1637	0.213533977244129	0.571743950262902	-0.52546756374878	960.6667147	1091.3333879	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1495	1581	0.181761480600821	0.387170369941139	-0.430954201419301	996.6667165	1054.0000527	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1765	1337	0	0	0.148805551464095	1176.6667255	891.3333779	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1614	1787	0.228343414413322	0.393643792815952	0.119164968712622	1076.0000538	1191.3333929	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1658	1787	0.24569657225907	0.484601412091545	0.00558692803549414	1105.3333886	1191.3333929	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1559	1281	0.132722361442884	0	2.28637677216788	1039.3333853	854.0000427	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1646	1506	0.223249201606977	0.309676773227517	0.419745922895854	1097.3333882	1004.0000502	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1430	1506	0.184322341586876	0.456038554739135	-0.669139646910236	953.333381	1004.0000502	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1798	1580	0.201539593498755	0.283027152677273	0.268177243968581	1198.6667266	1053.333386	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1463	1637	0.190992061367787	0.445474495859568	-0.3900365720944	975.3333821	1091.3333879	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1862	1468	0.194661348234456	0.247411899361976	0.296940757585971	1241.3333954	978.6667156	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1700	1375	0.191460305134816	0.871627374446982	-1.63594826011567	1133.33339	916.6667125	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1354	1600	0.193474546404268	0.363692814055704	0.400622306925664	902.6667118	1066.66672	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1646	1618	0.240825009732014	0.506737793033578	0.0733340681746112	1097.3333882	1078.6667206	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1214	1619	0.225621162335922	0.542498095328316	-0.488435436112989	809.3333738	1079.3333873	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1592	1337	0.130348019969334	0.520289038234636	-0.726525400549016	1061.3333864	891.3333779	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1441	1787	0.399909843950304	1.14904572525634	-0.528006721768991	960.6667147	1191.3333929	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1635	1487	0.378119230569899	0.345449456882045	2.35652712691858	1090.0000545	991.3333829	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1527	1375	0.173694371856504	0.293689177353106	0.482568745986925	1018.0000509	916.6667125	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1581	1581	0.171691626677744	0.439969245240334	-0.802566590750827	1054.0000527	1054.0000527	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1289	1451	0.154770018311348	0.249607874894867	-0.234157766907957	859.3333763	967.3333817	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1473	1581	0.177978537866841	0.405557104795148	-0.570822643810612	982.0000491	1054.0000527	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1333	1638	0.191809364643798	0.506568812118681	0.0618769493864929	888.6667111	1092.0000546	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1311	1488	0.173910158510303	0.24670889431209	0.0410166330193832	874.0000437	992.0000496	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1582	1656	0.198803591098756	0.389936687445736	-0.208351527107208	1054.6667194	1104.0000552	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1766	1636	0.226526536611219	0.382702381159314	0.184477644705306	1177.3333922	1090.6667212	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1483	1300	0.118777459682038	0	1.93845156020662	988.6667161	866.66671	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1690	1693	0.205229310047518	0.52075838475784	-0.691348618308515	1126.666723	1128.6667231	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1440	1413	0.195995189903121	0.445617331933281	-0.329199298437457	960.000048	942.0000471	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1765	1449	0.203650912176274	0.335109284416111	0.0377544716474114	1176.6667255	966.0000483	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1365	1394	0.045801956118532	0.40352234392143	-1.59017768518391	910.0000455	929.3333798	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1614	1712	0.165502963195468	0.307085050775722	-0.324099572815682	1076.0000538	1141.3333904	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1528	1712	0.35791131507584	0.650590397681655	0.808551758457717	1018.6667176	1141.3333904	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1386	1357	0.240103952996557	0.549186821917357	0.597495803984956	924.0000462	904.6667119	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1386	1469	0.210596691176866	0.342469628145938	0.13534981226075	924.0000462	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1549	1525	0.230351954350466	0.401557966284602	0.162724261153255	1032.6667183	1016.6667175	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1549	1487	0.459588511712261	0.87048021133578	1.5326905925868	1032.6667183	991.3333829	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1181	1563	0.210285875870099	0.288400962561182	0.359400606915423	787.3333727	1042.0000521	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1484	1488	0.502128079037823	0.660660702204998	3.04814621559096	989.3333828	992.0000496	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1636	1599	0.225066367891218	0.431226688877356	0.0868247920493884	1090.6667212	1066.0000533	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1517	1618	0.208347940152709	0.407745944399478	-0.118918068740337	1011.3333839	1078.6667206	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1743	1374	0.188602513121712	0.555093463388927	-0.717264283314009	1162.0000581	916.0000458	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1375	1413	0.108860745105392	0.283011999455854	-0.65336543691668	916.6667125	942.0000471	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1355	1750	0.210062447320313	0.457716118217359	-0.292244843556341	903.3333785	1166.666725	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1571	1749	0.160878384719946	0.2267068297795	-0.0586437868349376	1047.3333857	1166.0000583	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1474	1693	0.440783488746032	1.11626584412495	0.117035442476931	982.6667158	1128.6667231	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1451	1319	0	0	0.158888602774438	967.3333817	879.3333773	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	2673	1147	0	0	1.56991752496451	1782.0000891	764.6667049	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1733	1580	0.113071771860799	0.303719594227419	-0.603617634960426	1155.3333911	1053.333386	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1170	1544	0.163574484278318	0.351072922857095	-0.549369048655727	780.000039	1029.3333848	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1278	1394	0.220183454389901	0.0930347769916587	1.50525888968183	852.0000426	929.3333798	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1667	1393	0.196610031338175	0.835038628629197	-1.61022612679126	1111.3333889	928.6667131	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1321	1469	0.202344505269146	0.32951797592942	0.078837269729415	880.6667107	979.3333823	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Out-of-bound	Nonresponder	1387	1768	0.414008698671456	1.05632263610257	0.0376845857891577	924.6667129	1178.6667256	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Adj. liver	Nonresponder	1397	1450	0.305816831026047	0.367689917111448	1.46326331880567	931.3333799	966.666715	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1798	1618	0.233922041195427	0.41513373359882	0.128420000219039	1198.6667266	1078.6667206	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1798	1505	0.23404877815317	0.37174023673903	0.318602527722234	1198.6667266	1003.3333835	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1539	1768	0.427321464228831	0.778148961445283	1.24063629310519	1026.0000513	1178.6667256	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1798	1692	0.200820396430741	0.250372655021135	0.468695457725313	1198.6667266	1128.0000564	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1646	1356	0	0.351215197733448	-1.58290788766035	1097.3333882	904.0000452	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1754	1468	0.155324494764891	0.296379600966921	-0.431984993152641	1169.3333918	978.6667156	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Stroma	Nonresponder	1635	1375	0	0.38910369443374	-2.16036341043739	1090.0000545	916.6667125	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
NA	Nonresponder	1667	1356	0.279059640603991	0.325569580704656	2.43390560388603	1111.3333889	904.0000452	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1506	1562	0.15367789672504	0.277298217403109	-0.369388343122858	1004.0000502	1041.3333854	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
Tumor	Nonresponder	1819	1543	0.206326501589792	0.287915032269182	0.306543295067745	1212.6667273	1028.6667181	0.6666667	Visium full-resolution coordinates scaled to released hires H&E	CODEX context is from a mapped adjacent section; no same-cell claim
