cohort	draw_id	matched_program_genes	conditional_response_effect	conditional_cohort_mean	target_response_effect	target_cohort_mean	program_size	nearest_candidate_pool	matching	seed	random_sets_are_biological_replicates
GSE238264	RANDOM_046	DPYSL3;MAP4K3-DT;EVI2A;COLEC10;ALG1L;RGS10;BBOX1;CCDC198;CSF1;BANK1;BABAM2;PI16;WIPI2;ARF4;THAP3;RNASE4;TMEM263;RECQL;ATP10D;CXCL8;TRIM44;ERBB2;TSHZ1;OGFOD1;JADE2;CA9;AP000553.2;LTBP2;UROC1;SLC1A1;ADAP1;MZF1-AS1;AL121899.1;SLC16A4;ZNF718	0.00917444305655183	0.0112589968132752	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_047	GCGR;ABCC9;SLC13A2;IL15RA;ARHGAP9;KRT19;SLC16A11;FAS;GPR137B;TREH;TRIM41;SMIM32;C19orf48;QDPR;DLGAP1-AS1;PPP1R16A;ICK;CTXND1;ZSWIM4;CDK18;FAM234A;RGL1;GIMAP5;CLDN18;TGFBR3;SEPTIN4-AS1;AL137026.1;TRIM16;IGFALS;SCLT1;FAP;SLC15A2;IL3RA;S100B;INTS6-AS1	0.000956492132045749	0.0104915909401543	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_048	CSF1;NBPF12;TMEM159;ZDHHC1;PLAUR;ANKRD50;ALDH3B1;RCSD1;GPSM3;AGBL2;G6PC3;HSPB7;PQBP1;AZIN1;ZNF275;SPCS1;LTBP4;WDTC1;P2RX7;HECA;CRELD2;TSPYL2;NMI;GBP4;MUSTN1;AC104162.2;LINC02361;CYP4F2;SASH1;WNK3;CEP290;GASK1A;AC092069.1;CHST3;HOXD9	0.0151216949966981	0.0222115261729751	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_049	ITGA4;GNB4;TTBK2;PLAU;CYTH4;VWA8;SCNN1D;ESCO1;PTK2B;SOWAHD;APOLD1;RENBP;TMEM220;PNRC1;PKP2;FMO5;HSD17B14;REEP4;PALM3;KRCC1;GPR108;AP1S2;ALS2CL;APOL3;SNAPC4;AC023024.1;AC009560.1;ERP27;DOCK5;GPAT3;CNN1;CYB561D2.1;ANKRD26;L3MBTL3;TRAM1L1	0.0235883487344605	0.00953409325584145	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_050	PLK3;HPGD;SLC13A2;DCUN1D3;ACSS1;TRIM22;HELZ2;TNFSF13B;HCP5;AHSP;KANSL3;AL162458.1;SREBF1;QSOX1;LFNG;NDUFA6;RAB43;MS4A4A;LINC01116;ACKR3;PKN1;CHD1;SFT2D1;COL15A1;TSHZ2;DLEC1;SLC9B1;CPLX2;CIITA;SUSD3;SH2D2A;DPF3;ME3;GPR143;HOXD9	0.000411925763451768	0.0232358167975933	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_051	AOAH;DAPK2;ZNF584;HSPB2;CD84;IL2RG;FRMD6;SEMA4D;CDC42EP3;AGBL2;CLCN5;OSBPL10;LSM14A;ADAR;UFSP2;CTNNA1;AKAP12;ZNF276;GUCY1A1;REV1;MCM3;FBLN5;PKD2;STX12;SLC15A3;LRCH2;KIAA0825;HEPACAM;NABP1;ANKRD26;CLEC10A;ZNF662;FGD5;KAZN;AL359921.2	0.0095111694317387	0.0126670236451739	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_052	BASP1;PAQR7;PTPRN2;CRLF3;KCNQ1OT1;LURAP1L;PLK3;HIVEP2;MDFIC;AC018816.1;CASKIN2;CBFA2T3;GIPC1;NDUFAB1;CEP63;RAN;PALM2-AKAP2;CREB1;P2RX7;CIITA;IRS2;ANXA9;TBXAS1;CCND2;RUNX1;AC073349.1;C21orf62-AS1;MMP14;RANBP10;LYL1;CREB5;PRND;RUNX3;SCIMP;SIRT4	0.012947772210619	0.0239092062879484	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_053	RHBDF2;NRP2;GUCY1A1;SAMD9L;ACKR1;ZEB1;FAM13A;ALDH3B1;INPP5D;CAMK2B;YLPM1;TMEM106A;TPRG1L;VPS51;CA4;PGK1;PHIP;TANGO2;CSGALNACT1;GMIP;GPR108;PLSCR4;GALNT10;COL14A1;ZYG11B;AC104162.2;AC011468.5;NMRAL1;DAPL1;GFOD1;PTGIR;LINC01370;SLIT3;FAM149A;ZNF808	0.0248378114178729	0.02146152694581	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_054	PREX1;JAML;OTOA;NCF2;ASPG;ARHGEF3;KCNJ3;RAB3IL1;ITGAL;AC010872.2;TMEM47;AC007686.3;DHX30;HNRNPL;RANBP10;TMEM259;SPOCK2;MLPH;CCL4L2;RAB26;ARL6IP5;CAPN5;DAPK2;PARP6;ARL4C;LINC02606;AL137798.1;CDKN1C;RHBDF2;NINJ2;SRGAP1;TRERF1;TMEM99;CSF2RB;CDH22	0.0206284010617212	0.0207611074621386	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_055	ALPL;AKNA;DOCK10;TGFB3;FRMD6;HEG1;CFP;COMP;DEPDC7;GLI1;TMEM47;HSPA6;CLK2;ACSL4;TIE1;ATP6AP1;IFNAR2;HIRIP3;NPIPB15;AC100810.1;SGTA;MAD1L1;NMI;ABCB11;RAB4B;LINC00653;AC233263.6;FBXO17;KIAA2026;KIF3A;ITGB2-AS1;GOLGA8N;NINJ2;LGI4;CDK20	-0.0191752343639429	0.0221082916806491	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_056	AC100810.1;ANO1;SFRP4;NR1I2;ADAP2;SKAP2;TMEM107;LILRB5;GPSM3;AL512306.2;CAP2;MATK;KRT10;AFM;SLC35A1;SLIRP;TSPAN9;CHCHD6;TMTC1;SYT12;FAM83H;CLDN18;ST6GALNAC4;ECM1;CBLB;ATP8A2;AC120049.1;APCDD1;ARHGEF17;VAT1L;SCD5;PIK3C2G;LMOD1;GZMH;AC010198.2	0.0097864704860394	0.00968520352852757	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_057	RASGRP2;PPIL4;ADAM28;NR1I2;APBB1IP;CHSY1;KCNQ1OT1;SYNE1;LDB2;MATN1-AS1;CMIP;TLR5;RHOBTB3;THBS1;ZNF277;HPN;SPAG9;POLR1E;FNDC5;MTMR11;ARSE;HCST;LFNG;MS4A7;CYP4A22;NRG2;AP001462.1;EFEMP1;C1orf162;SLC7A7;TMTC1;PAX5;AC004233.2;DACT3;PPP2R3A	0.013216625005662	0.0255922628947662	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_058	CD2;GALNT10;PDE1A;SEMA5A;MINDY2;DRAM1;APC;MAP7D3;UBXN11;RNF165;KANSL3;OSCP1;SELENON;HACD3;DAGLB;RAMP1;WWTR1;CA5A;CSGALNACT1;IRF2;UHMK1;RFTN1;JDP2;STRN3;BTN3A1;VAC14-AS1;AL356652.1;EDIL3;MDFIC;TOR4A;SDCBP2;B3GNT3;SMOC2;MRGPRF;TRDMT1	0.0338566296937808	0.0157827473899257	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_059	RHBDF2;GCKR;NEURL2;CST7;CCL3;HECA;PODN;KDM5D;RND1;ADGRG3;PIK3C2A;PARP15;GAK;ARPC2;PAQR7;PPP1CA;PIM1;MAGI2-AS3;AL139246.5;DAPL1;NUMA1;FCN3;SASH1;GPD1;PTP4A3;AC233263.6;SSTR3;NCOA7;VSIG4;SNAP25;HHIP;FRMPD1;RNF125;U91324.1;LRRC37A2	0.0218866662524742	0.0275043432571821	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_060	SRPX;PRKCH;UGT3A1;CD7;CST7;SPTLC3;TNFRSF25;EXOC6B;PITPNM2;AC010872.2;NEDD9;CD8B;DPP9;SCARB2;FRMD4B;TALDO1;PRPF38B;KDM5A;TREM2;AC018521.5;TCIRG1;PRSS3;LIMK2;NDN;SNAPC4;TGM1;CU639417.4;LPIN1;GASK1B;SAMD9L;GIMAP1;CLVS2;SLC1A1;P2RY8;F8A3	0.0127407494333696	0.0177386206386378	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_061	POLR2J3;SPHK1;FAM107A;LRRK1;ITPKB;PALMD;LMO2;IYD;TENT4B;TLR8;GPANK1;SFMBT2;SUPT6H;NOP10;ZEB1;HSD17B4;LRRC32;PPP3R1;GATA6-AS1;IFI44;PPIC;FCGR2A;MICAL2;SEPTIN6;ATM;BACH1-IT2;AL358852.1;CCKBR;ADGRF5;DENND4C;RASA3;CLEC12A;SHD;GPBAR1;MYH3	0.0190174796557636	0.0123509213810795	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_062	CCL4;MAP4K3-DT;CLIP3;ZC3H6;CCL25;GNB4;PLEKHA4;RILPL2;RICTOR;AL512306.2;CEP350;SCNN1A;OAZ2;ATP6AP2;GSAP;YWHAE;MAP3K20;CLIP4;P2RX1;GATD3A;PDK4;CGA;DTX2;GCH1;RNF20;LINC00939;AL645940.1;APOF;PPP1R12B;TMEM92;NUGGC;AL513550.1;OLFML2B;VPREB3;TMEM169	0.00428310076826892	0.0224291848235286	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_063	NMI;IL7R;HEPH;FPR3;KCNJ3;SEMA3B;RASGRP2;FBXO6;RAB31;AQP5;ASB8;SOCS1;RNF13;CDC37;CSTF2T;SDHC;PPP1R18;EPDR1;UPK3A;CDK18;FAM234A;RSF1;CAPS;COL15A1;ANGPTL2;AL121845.4;LDLRAD2;TSPAN9;ZSWIM6;OLFML1;PRICKLE2;LILRA2;ME3;VPREB3;ZNF808	0.0119299561104977	0.0206877448974735	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_064	AOAH;ARMCX3;CDH11;MOGAT2;SKAP1;MECP2;MUC1;SCNN1D;PTGIS;PLPP7;GATAD2B;AC008105.3;ELAVL1;GOLT1A;BTN2A1;PLD3;HSPB6;GALNS;TBXA2R;CIPC;FAM234A;EPM2AIP1;CCSER2;HAO2;LMAN2L;CNNM3-DT;UCP3;SERPINE2;CEP170;SUSD3;MIR193BHG;SLC1A7;KCNC2;STX11;TRDMT1	0.0270076909650423	0.0215223560931457	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_065	PREX1;KAT6B;LY75;EPSTI1;CD8A;ZSWIM6;LRRC3;IL1R2;LDB2;C1RL-AS1;FXYD6;CD22;PNN;POLR2J;DGLUCY;COL6A2;SPAG9;NFKBIZ;CLEC4M;DDX3Y;GPR108;BTN3A1;DEPDC7;ABLIM3;SOD3;MYL4;CA9;ABCG8;S100A1;SMOC2;OLFML1;RASGRP1;NTS;RHOH;HIST1H2BN	0.0306558642037723	0.0333707943174897	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_066	SLC16A11;ARID4A;FCHSD1;DNAH1;VIPR1;CUEDC1;ATOH8;DENND3;PLXDC2;WAKMAR2;ETFDH;TNFAIP8L2;TPR;CCT8;NAV2;LAMTOR4;MAP3K12;LMCD1;TUBB3;DDX3Y;PBLD;EPM2AIP1;TMOD1;RBM27;SEPTIN1;BACH1-IT2;AL645940.1;PHLDA2;SKAP2;MRVI1;SLIT3;AC022144.1;BCLAF3;PTN;ITGA9-AS1	0.0112131858128756	0.00464083402781902	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_067	ZBTB43;RND1;RTN4RL1;RETREG1;SLC16A11;SLC29A3;GREM1;DBH;S100P;AC096586.1;RUFY1;HOXB2;SLC27A2;MMAB;MICAL2;TMCO1;AP1G1;GJA1;IL18;CSF1;UROS;ZBTB4;RBP7;UNC93A;BCAS3;AC106820.3;NSMCE1-DT;ARRDC2;STK17A;ABCC1;PNPLA3;GNAO1;CLEC7A;TLR3;STRIP2	0.00609969292857141	0.00733318069916477	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_068	SAP25;PIM2;DCLK2;ABCC1;ALG1L;IL2RG;DUSP2;KLF4;KRT19;TLR8;PXDN;PLD4;FOXN3;CCNI;ING1;DSTN;ECHDC1;MS4A4A;CEP85L;RFX1;MPRIP;TUBB6;SLC23A1;PCDH1;CBLB;CD80;KCNK12;TK2;SGF29;MRVI1;CLEC4M;GAB3;ALOX5;ZFPM2;BEX5	0.0403498240580428	0.024268786331058	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_069	CELF2;AKNA;IGSF9;ARHGAP30;LILRB2;IL2RG;RNASE6;IL1R2;ENDOD1;FAM43B;SLAIN2;MSC-AS1;ELAVL1;LAMC1;CPEB3;ACAA1;PRKD2;CIAO3;MSRB3;WDR70;DDX6;MIER1;GPC6;MS4A7;COL15A1;LRCH2;AC023813.3;TSPAN5;PLEKHG2;SASH3;CDA;SCN7A;LILRB3;DACT1;UTY	0.0124832689134616	0.0215153325826156	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_070	CCDC91;NRP2;ADGRG7;F13A1;FNDC1;KMO;MYO5A;ARHGAP9;OSMR;GNGT2;PDPR;PLN;GAK;ACOX1;CASP10;SELENOW;BEX2;USF3;HECW2;AKTIP;TMEM45B;PLIN1;TBC1D10A;BCL2L10;TRIM47;C1GALT1C1L;SPAG8;MS4A6A;HEG1;CSF3R;RHOJ;LINC02593;FAP;CEP135;C5orf58	0.004418585070668	0.0106282273879599	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_071	CDK18;C1orf162;ANKRD36;DENND4C;NFAT5;CASP7;AMOTL2;ABI3;ZSWIM6;WAKMAR2;CLCN3;KLRD1;ITPRID2;STMN1;MIER2;BZW1;RAD50;FLYWCH1;FAM151A;ABR;BOP1;SLC15A3;NLK;COL15A1;TNFRSF11B;UPK1A-AS1;AL022341.1;SNX10;PIM2;SH2D2A;PAMR1;TRERF1;LINC01116;FGF21;HIST1H2BN	0.00309871209321141	0.0134266697967096	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_072	TBC1D10C;CCSER2;RCAN2;ACSS1;PLA2G4C;MTRF1L;ZFP90;LMO2;MTHFR;MED14OS;CFAP20;OLFM1;MBOAT7;ORMDL3;AP004609.3;AURKAIP1;CHMP4B;PIR;GAS7;CIITA;LGALS8;ARL4C;MRC2;CD53;AGMO;AL645940.1;LINC00653;MAP3K20;LDB2;ITGB7;OLFML1;ADORA3;TRMT10B;EPHB6;USP51	0.0138732082725067	0.0175273836771165	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_073	TRIM22;FGFR1OP2;IL18;THRSP;KCNQ1OT1;IPO11;LMO2;C1orf54;RAB34;CLEC1A;CBWD5;LINC01608;C19orf48;COX17;MFSD14A;CSNK2B;FLRT2;MIR1915HG;OTOA;SENP7;HAAO;PLEKHA2;AKAP7;IL10RA;GPATCH8;LINC02606;AC090617.3;ZCCHC24;RAB31;MYOF;WNT4;XYLT1;SDCBP2;S1PR4;SMIM2-AS1	0.0202739044425849	0.0148853681194388	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_074	TRNP1;COL16A1;CPXM1;CTHRC1;S100A8;LURAP1L;KDM5D;FBXO6;ITGAL;BCL2L14;GATAD2B;AL450384.2;WIPI2;TDO2;SLC35A1;PON2;CD2BP2;BCAS3;ZNF584;CSPP1;AKR7A3;PAQR9;DRAM1;SIRPA;ARL4C;AC124283.1;ACKR4;TTC36;MOSMO;GUCY1B1;MYOF;MEIS3;CLEC7A;CLIC3;RGMB-AS1	0.0103845868280257	0.0146433746589792	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_075	CLEC2D;TIPARP;PLA2G2D;CEP290;TMC8;SLC27A1;CWF19L2;FAS;NPL;HBD;RAB11FIP3;SFMBT2;KRT10;TRAPPC1;ARHGAP29;PPP1CA;SLC25A33;MICALL2;KIF2A;NBPF12;ABCF1;GPD1;NR1D1;ITPKC;MAP1B;TFAP2A;STRC;SULT1A2;KMO;DENND6B;WRN;HIF3A;DDO;SRGAP2B;KLHDC1	0.0261870721545476	0.0172454356988166	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_076	ENPP7;CA4;S1PR4;FCGBP;FAS;FRMD4A;FCMR;CD48;LDB2;GALNT15;CMIP;ROR2;TEX264;RNH1;INO80D;GALK1;MMP14;CHD6;CARF;PALMD;PLTP;ANGPTL2;SPTLC3;RSF1;KYNU;AC011468.5;LINC02340;WLS;DAPL1;BIN2;KCNE4;FZD7;CDK11A;L3MBTL3;TRIL	0.0315661132912995	0.0244069366748695	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_077	NGFR;JDP2;L3MBTL4;LYVE1;PLEK2;ECSCR;RARRES1;PIK3CD;GNB4;HRH1;PTPRJ;HK3;SCRIB;SLCO2B1;STMN3;LRG1;TNFRSF21;TMF1;KCND3;TCF20;ITPR2;ADAMTS2;SEMA3B;GBP4;PLIN1;SPAG8;KCNK12;DIO1;CNTLN;DOCK2;BCL2;CARD11;AC099508.1;SLC37A2;ZNF528-AS1	0.0123254565388723	0.0147436239873893	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_078	ARHGAP26;MERTK;TMTC1;CYP26A1;TNFSF13B;KPNA6;SELPLG;LXN;MAP4K3-DT;TMEM200C;RNF31;HOXB2;PNN;CCT8;CEP170;RAMP1;PITHD1;MMACHC;IL27RA;RAB8B;BDH1;TNFSF13;SH3PXD2B;CCND2;FLCN;LINC00702;SLC24A4;HSPB6;CSF1;SAMD9L;UPK3A;CTSE;GUCY1B1;MEAK7;ZNF701	0.0298853281317823	0.0144313427519787	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_079	SOCS2;ALPL;TSPEAR-AS2;TNIK;IYD;NPHP3;ACTR3C;GLIS2;HLA-DOA;FHOD3;GATAD2B;SP140;DNAJB9;COPA;MARVELD1;SDHC;CAV2;MTHFD2;B4GALNT1;AP003119.3;WARS;PPP1R12A;NR1D1;ADAMTS4;PPP3R1;BACH1-IT2;AL645940.1;INMT;RBKS;GFOD1;FPR1;AC090559.1;PLEKHG1;RAI2;FRS3	0.017578454716212	0.0178871037096329	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_080	TRIM22;CHSY1;SLIT3;MFAP2;CRHBP;EARS2;LRRC3;RASSF2;KIAA2026;AC004585.1;MAFK;SYTL3;MPC1;GLB1;GPR155;SRSF2;UPP1;TSHZ2;CCDC170;MECP2;BOP1;XPO7;ABCC9;IL10RA;RUNX1;AC006449.5;NRG2;ABCB4;MOGAT3;AC132872.1;BCL2;ANKRD23;LINC01018;CEP152;BX537318.1	0.0063569716302747	0.00960539246501898	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_081	LPAR6;LFNG;NUGGC;SPON1;CD79B;ENDOD1;PCED1B-AS1;ASPG;MTHFR;AC005520.2;LZIC;HERC5;ANKRD10;PLEC;MED12;ANXA5;WWTR1;CLDN4;SLC3A1;BAIAP2L2;CMTM8;COPZ2;GABPB1-AS1;FBLN5;RFTN1;AC124283.1;LRCH2;TRIM16L;NRP2;CXCL6;NTS;AC090912.2;CCN4;NFAM1;TMEFF1	0.0198327941833376	0.0222148184703324	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_082	RAB26;FRMD4B;PDE1A;REPS2;CASP1;KIAA2026;POLR2J3;IGSF6;ST3GAL3;SLC26A10;ZNF316;P2RY10;DPP9;GOLPH3;CD83;COL1A2;CAVIN3;HK1;MYCT1;CLEC2D;GPR108;MAP1B;CNTLN;ELN;DMXL2;BACH1-IT2;AL355472.3;LGALS9;KPNA6;GUCY1B1;CD209;AC087564.1;LINC01018;IL34;AL359921.2	-0.00602898285965066	0.0690243867162809	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_083	SLC16A11;JAML;UGT3A1;TNFSF13B;FAM13A;CCDC159;MXRA5;ESCO1;CDC40;MMP28;AGA;HOXB-AS1;DMAC1;TFG;OSMR;SRP9;DLC1;TMEM45A;GIMAP8;ENDOD1;CTDSP2;MAGI2-AS3;ACMSD;MAP2;VPS13D;AC125494.2;SMC5-AS1;SDS;SLC1A3;NFASC;SAMD11;BACH2;SLC10A7;PCYOX1L;TMC3-AS1	-0.000577140402398115	0.016156223117166	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_084	SYNE1;MICAL2;LINC01093;SNED1;RILPL2;EARS2;SCN1B;FAM76A;OSTF1;HBD;LRP11;ELFN1;CLSTN1;KIF1C;CD83;RNASE4;SH3BP2;HLA-DRB5;TESK2;SLC38A6;THRAP3;MAD1L1;MPZ;SLC25A37;SEPTIN1;TGM1;AC106820.3;POSTN;FGF2;MICU3;SAMD9L;AC090912.2;CEP290;ALDH1A3;ZNF41	0.03328600379929	0.0211750857089746	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_085	TBXAS1;GPRIN3;NEURL2;GZMK;LXN;AMOTL1;PTH1R;LAMA2;BTN3A3;SPOCD1;TPP2;CCDC18;GORASP2;LASP1;RSPRY1;ANAPC11;MMP14;STK10;EML1;ILF3-DT;FBXO9;RFTN1;ATG16L2;RUNX1;DMXL2;MYL4;ICAM5;FOSL2;HLA-DOA;KCNC2;FPR1;IPCEF1;NTS;CARD9;ZNF2	0.0229769609141705	0.0312046276863062	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_086	SECTM1;JAML;DOCK10;RBMS3;IKZF1;SH3PXD2B;ALDH3B1;KDM5D;NOC3L;HAS2;ANKRD13D;OSCAR;CCT2;PLXNB1;CALML4;DUSP23;RNF145;SGK3;FZD8;SEMA3B;PKN1;SFN;TTPA;GCH1;ABCG5;AL590133.1;UXT-AS1;SOX9-AS1;CARD16;SLCO2A1;NBPF14;U91319.1;SDCBP2;CD300LF;TRPM3	0.00480266104779154	0.0167754420484959	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_087	PARVG;LFNG;PTPN7;GZMK;ARHGAP9;TDGF1;SYNE1;LILRB5;ARID4A;LGI3;CMIP;CDC14A;UQCC3;CRTAP;SFI1;MGAT1;TNKS2;VPS35L;SLC3A1;TMEM8B;PBLD;XPNPEP2;PHF11;ZBTB16;CCND2;AC021242.3;LINC00702;GNE;AQP7;THRSP;SLC6A13;TNFRSF11A;ASB9;KRT222;LGSN	-0.00468766939579409	0.00333323270936185	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_088	PLA2G4C;ANO1;TBXA2R;PSTPIP1;COLEC10;LOX;PLK3;ATOH8;MLH3;ERVK9-11;MBD4;PCSK5;BTBD2;MRPS16;RAB20;EIF3H;TGIF1;CLDN4;SARM1;KMO;LRRFIP1;AC021074.3;ADAMTS13;PTP4A3;TMF1;STEAP1B;AC011484.1;ABCB1;NRP2;GUCY1B1;MOXD1;IPCEF1;PTGIR;FAM149A;AC018645.3	0.0278647771212336	0.0149839652047875	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_089	NCKAP1L;CSF1;MNDA;UPP2;APBB1IP;LDB2;PDE4B;OXER1;DIAPH2;AL050309.1;NIPSNAP2;IDO1;KPNA2;GGCX;SBF2;GALK1;CYP4F2;LMCD1;NIFK-AS1;NAAA;RHOT2;KYNU;ETV6;XAF1;RNF20;SLC24A4;AC105345.1;PLEKHO1;GALNT10;TNFRSF14-AS1;ARHGAP10;MILR1;ATXN7;PCYOX1L;HOXD8	0.00676251821357661	0.0209357666170997	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
GSE238264	RANDOM_090	S100A1;JDP2;PROCR;REPS2;CD79B;PLGLB2;GPR183;EHD3;CYP1B1;ANKRD35;FAM102A;ESR1;MRPL40;LSM4;ETNPPL;ARPC5;RASD1;YAF2;MSANTD4;LOX;TSPAN8;SLC41A2;NR1D1;CLDN18;DMXL2;MYL4;AC011468.5;ANKRD37;GPRIN3;SNAP25;EMB;Z73420.1;COL8A1;SNHG22;TRIM73	0.00604888413728982	0.0154301226387827	0.0344799563703572	0.0514196989506272	35	200	standardized log10 mean-expression + standardized logit detection; no bins; no replacement within program	20260829	FALSE
