input_id	analysis_id	script	input_expression	identity	sha256	classification	included_file	upstream_script	public_source	reason	status
IO0540	A041	scripts/current/02_state/sources/HCC_ICI_project/04_scripts/phase2/07_functional_program_GSE206325.R	pb <- readRDS(input_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0545	A042	scripts/current/04_clonotype/sources/HCC_ICI_project/04_scripts/phase3/03_independent_scrna_sctcr_clone_state.R	h5_cells <- fread(h5_cell_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0546	A042	scripts/current/04_clonotype/sources/HCC_ICI_project/04_scripts/phase3/03_independent_scrna_sctcr_clone_state.R	h5_extract_audit <- fread(h5_extract_audit_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0547	A042	scripts/current/04_clonotype/sources/HCC_ICI_project/04_scripts/phase3/03_independent_scrna_sctcr_clone_state.R	tcr <- fread(tcr_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0548	A042	scripts/current/04_clonotype/sources/HCC_ICI_project/04_scripts/phase3/03_independent_scrna_sctcr_clone_state.R	response <- fread(response_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0549	A042	scripts/current/04_clonotype/sources/HCC_ICI_project/04_scripts/phase3/03_independent_scrna_sctcr_clone_state.R	records = c(nrow(tcr), n_obs, n_obs, nrow(response), nrow(fread(design_file)), nrow(tcr)),	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0550	A042	scripts/current/04_clonotype/sources/HCC_ICI_project/04_scripts/phase3/03_independent_scrna_sctcr_clone_state.R	matched_records = c(sum(matched), sum(matched), sum(matched), nrow(response), nrow(fread(design_file)), sum(matched)),	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0562	A043	scripts/current/04_clonotype/sources/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	x <- fread(mapping_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0563	A043	scripts/current/04_clonotype/sources/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	response <- fread(response_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0564	A043	scripts/current/04_clonotype/sources/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	design <- fread(design_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0565	A043	scripts/current/04_clonotype/sources/HCC_ICI_project/04_scripts/phase_temporal/01_gse235863_baseline_future_clone_fate.R	"lines <- readLines(gzfile(path), warn = FALSE, encoding = ""UTF-8"")"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0571	A044	scripts/current/06_clinical/sources/HCC_ICI_project/04_scripts/pretreatment_clinical_translation/01_gse104580_tace_falsification.R	"lines <- readLines(gzfile(path), warn = FALSE, encoding = ""UTF-8"")"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0572	A044	scripts/current/06_clinical/sources/HCC_ICI_project/04_scripts/pretreatment_clinical_translation/01_gse104580_tace_falsification.R	"matrix = fread(text = paste(lines[(begin + 1L):(end - 1L)], collapse = ""\n""), sep = ""\t"", check.names = FALSE)"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0573	A044	scripts/current/06_clinical/sources/HCC_ICI_project/04_scripts/pretreatment_clinical_translation/01_gse104580_tace_falsification.R	"fread(text = paste(lines[(begin + 1L):(end - 1L)], collapse = ""\n""), sep = ""\t"", check.names = FALSE, fill = TRUE)"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0574	A044	scripts/current/06_clinical/sources/HCC_ICI_project/04_scripts/pretreatment_clinical_translation/01_gse104580_tace_falsification.R	axes <- fread(axis_path)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0575	A044	scripts/current/06_clinical/sources/HCC_ICI_project/04_scripts/pretreatment_clinical_translation/01_gse104580_tace_falsification.R	comparators <- fread(comparator_path)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0576	A044	scripts/current/06_clinical/sources/HCC_ICI_project/04_scripts/pretreatment_clinical_translation/01_gse104580_tace_falsification.R	sample_map <- fread(map_path)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0582	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	axes <- fread(axis_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0583	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	comparators <- fread(comparator_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0584	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"features <- fread(file.path(matrix_dir, ""features.tsv.gz""), header = FALSE)"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0585	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"barcodes <- readLines(gzfile(file.path(matrix_dir, ""barcodes.tsv.gz"")))"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0586	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"positions <- fread(file.path(gse_dir, sid, ""spatial"", ""tissue_positions_list.csv""), header = FALSE)"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0587	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"categories <- h5read(file, paste0(""/obs/"", field, ""/categories""))"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0588	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"codes <- h5read(file, paste0(""/obs/"", field, ""/codes""))"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0589	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"spot_id = as.character(h5read(wu_h5, ""/obs/index"")),"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0590	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"spatial <- h5read(wu_h5, ""/obsm/spatial"")"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0591	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"wu_genes <- as.character(h5read(wu_h5, ""/var/_index""))"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0592	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"wu_indptr <- h5read(wu_h5, ""/X/indptr"")"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0593	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	wu_map <- fread(wu_map_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0594	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	wu_stats <- readRDS(cache_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0595	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	matching_v10 <- fread(v10_matching_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0596	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"idx <- as.integer(h5read(wu_h5, ""/X/indices"", index = list(first_entry:last_entry)))"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0597	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"val <- as.numeric(h5read(wu_h5, ""/X/data"", index = list(first_entry:last_entry)))"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0598	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	v10_patient <- fread(v10_patient_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0599	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	release_metadata <- fread(release_metadata_file)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0600	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"cell_data <- fread(file_for(region, "".cell_data.csv""))"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0601	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"cell_types <- fread(file_for(region, "".cell_types.csv""))"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0602	A045	scripts/current/05_spatial/sources/HCC_ICI_project/04_scripts/spatial_specificity_rescue/01_spatial_specificity_rescue.R	"expression <- fread(file_for(region, "".expression.csv""))"	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0609	A046	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/01_source_audit.py	pd.read_csv(I / 'COMPLETE_SHA256_MANIFEST.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0610	A046	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/01_source_audit.py	pd.read_csv(I / 'inputs/TCR_CELL_METADATA_RESPONSE_BLIND.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0611	A046	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/01_source_audit.py	np.load(P / '03_processed_data/phase19a_af35_clonotype/GSE235863_AF35_RESPONSE_BLIND_PROJECTION.npz')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0612	A046	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/01_source_audit.py	pd.read_csv(I / 'inputs/AF35_ORDERED_GENES.tsv', sep='\t')	AF35_RESPONSE_BLIND_PROGRAM_COHERENCE_v1/inputs/AF35_ORDERED_GENES.tsv	94c9fcfc9fb5a7247d594ad4cc6109db3a0ffa2cfcec1e9e1c9795becc8370a4	UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0613	A046	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/01_source_audit.py	pd.read_csv(ROOT / '01_source/R_OBJECT_STRUCTURE_AUDIT.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0623	A047	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/05_run_analysis.py	pd.read_csv(ROOT / '01_source/TCR_CELL_METADATA_RESPONSE_BLIND.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0624	A047	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/05_run_analysis.py	np.load(P / '03_processed_data/phase19a_af35_clonotype/GSE235863_AF35_RESPONSE_BLIND_PROJECTION.npz')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0625	A047	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/05_run_analysis.py	pd.read_csv(P / '03_processed_data/phase3/GSE235863_BARCODE_CLONOTYPE_STATE_PTPN22.tsv.gz', sep='\t', usecols=cols)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0626	A047	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/05_run_analysis.py	pd.read_csv(ROOT / 'data/TECHNICAL_COVARIATES.tsv.gz', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0627	A047	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/05_run_analysis.py	(ROOT / '02_manifest/FREEZE_LOCK.json').read_text()	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0628	A047	scripts/current/02_state/sources/PTPN22_AF35_COUPLING_ARCHITECTURE_v1/scripts/05_run_analysis.py	pd.read_csv(ROOT / '01_source/RELEASED_STATE_ORDER.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0646	A049	scripts/current/07_perturbation/sources/PTPN22_AF35_PROGRAM_PERTURBATION_PROJECTION_v1/scripts/04_projection.py	jl(Q / 'SOURCE_GATE_LOCK.json')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0647	A049	scripts/current/07_perturbation/sources/PTPN22_AF35_PROGRAM_PERTURBATION_PROJECTION_v1/scripts/04_projection.py	read(OUT / (P + '_PERTURBATION_BACKGROUND_UNIVERSE.tsv'))	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0648	A049	scripts/current/07_perturbation/sources/PTPN22_AF35_PROGRAM_PERTURBATION_PROJECTION_v1/scripts/04_projection.py	read(A / 'AF35_ORDERED_GENES.tsv')	AF35_RESPONSE_BLIND_PROGRAM_COHERENCE_v1/inputs/AF35_ORDERED_GENES.tsv	94c9fcfc9fb5a7247d594ad4cc6109db3a0ffa2cfcec1e9e1c9795becc8370a4	UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0649	A049	scripts/current/07_perturbation/sources/PTPN22_AF35_PROGRAM_PERTURBATION_PROJECTION_v1/scripts/04_projection.py	read(OUT / (P + '_PERTURBATION_ORIENTATION_FREEZE.tsv'))	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0666	A050	scripts/current/07_perturbation/sources/PTPN22_AF35_PROGRAM_PERTURBATION_PROJECTION_v1/scripts/common.py	pd.read_csv(p, sep='\t', float_precision='round_trip', **kw)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0667	A050	scripts/current/07_perturbation/sources/PTPN22_AF35_PROGRAM_PERTURBATION_PROJECTION_v1/scripts/common.py	Path(p).read_text(encoding='utf-8')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0671	A051	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase0_v1/scripts/02_build_phase0_audits.py	pd.read_csv(authority / '10_qa/DELIVERABLE_MANIFEST_SHA256.tsv', sep='\t')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0672	A051	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase0_v1/scripts/02_build_phase0_audits.py	pd.read_csv(program_source, sep='\t', keep_default_na=False)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0673	A051	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase0_v1/scripts/02_build_phase0_audits.py	(RAW / 'Chemin_2018_SuppMat_web_extraction.txt').read_text(encoding='utf-8')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0674	A051	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase0_v1/scripts/02_build_phase0_audits.py	pd.read_csv(ROOT / '01_source/GEO_METADATA_PARSED.tsv', sep='\t', keep_default_na=False)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0675	A051	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase0_v1/scripts/02_build_phase0_audits.py	pd.read_excel(matrix_path, engine='openpyxl')	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0676	A051	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase0_v1/scripts/02_build_phase0_audits.py	pd.read_csv(RAW / 'SRP099568_ENA_run_metadata.tsv', sep='\t', keep_default_na=False)	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0677	A051	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase0_v1/scripts/02_build_phase0_audits.py	gzip.open(RAW / 'GSE94859_series_matrix.txt.gz', 'rt').read()	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
IO0678	A051	scripts/current/07_perturbation/sources/PTPN22_HUMAN_GENETIC_ACTIVATION_Phase0_v1/scripts/02_build_phase0_audits.py	(RAW / 'rs2476601_RefSNP.json').read_text()	UNRESOLVED_EXPRESSION		UNRESOLVED			data/SOURCE_DATA_MANIFEST.tsv	Filename evidence only; variable binding, upstream production, freeze guards and public acquisition contract not fully verified. No data copied.	EXCLUDED_FROM_ACTIVE_RELEASE
